start_lat,start_lng,end_lat,end_lng,distance_km,traffic_density,weather_condition,day_of_week,hour_of_day,ETA
17.408724606695387,78.33606271661118,17.463127174305455,78.4717821698646,14.680455288034732,4,foggy,5,21,54.78264597915884
17.336362319430332,78.46334672938825,17.48321262814762,78.38310375729779,17.050681510085646,3,rainy,6,9,15.279919801307049
17.38826742402522,78.30172759814943,17.244638790821533,78.57639225366388,17.538321223210325,8,rainy,6,11,45.32749011414135
17.37529429357693,78.39737574897008,17.338802681519617,78.47495724128312,7.093108594458203,5,foggy,3,13,34.977435064318755
17.470347403147297,78.40993846046142,17.494296213448806,78.47785205415242,22.525870375316316,2,clear,2,8,53.49647811984968
17.213633914102438,78.41885180748277,17.345022230791944,78.40647739826309,1.7307737498110194,10,clear,0,12,16.30975455131183
17.284288956877667,78.50864016200696,17.459064256754363,78.31559680559332,11.290123810751718,9,rainy,5,2,43.89474592480439
17.485123445222968,78.4165674303811,17.376619456639396,78.30952312961189,23.626166807533373,3,foggy,1,20,38.602731959069075
17.467079135167275,78.43460808678675,17.31259897237588,78.42700054324595,17.35289471060667,2,clear,5,13,34.00450711200232
17.336697025835715,78.37126323926229,17.28573506665776,78.32536961342917,8.573710542814947,1,clear,0,20,34.57036317163342
17.38603977934046,78.4119755374888,17.260966927325825,78.48205408666203,21.153640460948385,8,rainy,0,9,46.09884808992654
17.28321435489434,78.36818088817894,17.428539457413308,78.56429190169189,17.454337380526127,3,foggy,0,15,56.88708274674111
17.256436347917127,78.32195877713053,17.315962152046907,78.5648744449556,24.091064674235227,7,clear,3,6,14.562582955952404
17.339109521481994,78.4810345780144,17.353382638660225,78.49771362303966,22.31573039950488,1,rainy,4,3,10.975132380526011
17.306005668407817,78.5004638395665,17.347697644000355,78.36336954944187,18.693129739050804,1,clear,2,19,50.285239624060175
17.37509683355526,78.48584710380288,17.37318370876994,78.55889904940766,15.157152584013607,9,clear,3,22,15.408469377537966
17.223320391089494,78.43904821314017,17.459673143687365,78.56582803059396,4.862281644358179,8,clear,3,10,59.33483980402119
17.49231844229985,78.41393573405377,17.49422180307503,78.35899607548589,8.57865751867613,3,rainy,4,15,40.96741244794186
17.495863223343882,78.55900009487154,17.322275262572145,78.5212278257312,13.153884714595472,6,foggy,3,19,42.543319762707036
17.409448514205923,78.45572453554087,17.44825567663189,78.38595586467814,18.37967932318527,3,rainy,0,3,19.94458514690087
17.360828909903237,78.44375456328892,17.429358338396415,78.54079209370587,15.89752780124384,4,foggy,0,21,22.015615514833723
17.2928582848859,78.30769261974193,17.37205868543667,78.59917136997107,9.357351252826355,1,clear,5,21,42.967515154962506
17.444138505912086,78.40237434828785,17.48681414308358,78.30900780159881,1.187466375901606,5,foggy,1,22,55.486341896709845
17.405419351766163,78.41405868563575,17.26014235465852,78.56920975973728,15.390937435123604,1,clear,3,16,59.11952772587833
17.248785081803465,78.41964683426906,17.232779263092887,78.4867891600796,9.283153668305049,1,clear,1,12,19.90154733155468
17.473278155348154,78.4740517107682,17.456188590086626,78.59201478574944,22.303640720605518,10,rainy,2,10,16.70598113548951
17.44676117287695,78.46008076401806,17.331744944990124,78.43950285525793,1.6944416928440211,7,clear,6,2,12.820067888039524
17.484939973987576,78.48237152783803,17.454090656262117,78.55421637917141,17.960006527867936,6,rainy,0,8,53.41485090806639
17.41771585251651,78.52946497846263,17.467927061558626,78.31871822057948,28.302752887675897,2,foggy,5,5,24.735742342823436
17.384024558780737,78.54389572161482,17.218737278085722,78.40058371502349,6.057868746233486,2,foggy,2,21,10.090601693462583
17.325472910887186,78.51543692286795,17.465039428895818,78.32010496132536,14.677835231767265,7,clear,5,20,21.190904302821444
17.479818545006204,78.58665710878647,17.334495716610828,78.59260294004372,3.651237762697007,1,rainy,6,10,27.022054004970922
17.45981916685012,78.3054697748029,17.35312974670127,78.54509217218154,19.144775455579225,2,clear,6,15,59.54930847483426
17.213565601031856,78.35873339570506,17.387977753327963,78.55576422637378,16.96541873729054,8,rainy,4,18,36.17707969285408
17.207910092349174,78.30226886249343,17.477914782019027,78.58138956943016,12.813600202172138,6,rainy,0,4,20.235697379755067
17.312939010063413,78.49424241424637,17.20573482832893,78.32553104583593,16.119933622738493,2,rainy,2,13,26.740917235672555
17.443165999234548,78.56940916468498,17.343053040495345,78.415679277754,27.000665095601295,7,foggy,4,16,26.515384377843922
17.496182838794482,78.37304468897288,17.406316612729167,78.3213104667132,6.692534767020944,4,rainy,6,2,10.986287323158773
17.245125067331056,78.57811036343888,17.41681208730947,78.363237930465,1.6543708394550698,2,foggy,2,3,16.759152708571502
17.37823921460564,78.31808021708686,17.407759729461134,78.36880973311129,25.988281656273927,6,rainy,5,15,44.75982298516056
17.314267256989307,78.58033080804165,17.240330538822437,78.44073216331427,17.73639538924929,9,foggy,4,15,16.012549328536732
17.49097431934438,78.4054868061719,17.289818676511505,78.38056865023609,26.82909520839343,9,foggy,4,20,21.53671383030594
17.452635676940712,78.33042624853476,17.307614657625102,78.33029343204532,18.311411478982006,8,foggy,0,3,27.53686492021544
17.451498611413342,78.44576152775589,17.44133116230385,78.35024732672822,24.49467160883137,3,clear,1,18,47.88674722511469
17.34060794793849,78.37703297031615,17.283627961724367,78.34418266906562,13.46052753729929,3,rainy,5,16,39.120048243396994
17.3244458507013,78.38546187058857,17.26321148916016,78.59192303937368,22.745938007359793,2,clear,5,12,44.449999249428416
17.28202212157921,78.39218698947788,17.48723440571143,78.52778775207554,27.478202539805825,5,rainy,4,21,38.35061627100861
17.216912648995276,78.5409077693498,17.20265898553404,78.59032843958086,17.591565947943984,4,rainy,4,22,44.17962126109345
17.459416712876514,78.46174838300257,17.499346256704595,78.43192214595237,6.242769366309006,7,clear,0,23,10.142107683198622
17.443870302739022,78.3933923097468,17.40304638965722,78.38351054449879,8.795130835875746,4,foggy,1,0,56.544907218571474
17.49991530198584,78.48310013499326,17.448540789834734,78.53948795916276,6.7606927300247674,9,rainy,5,11,15.546011543740326
17.49899105112217,78.51484520226695,17.28838581890386,78.39787617541234,8.158853800276255,2,foggy,6,3,30.31245479884524
17.366629511680788,78.38178720022006,17.20429458330012,78.3898150121116,9.886048031180055,6,clear,3,10,48.551918512242736
17.430696224554154,78.4240647304576,17.42136085556846,78.36975179766235,17.098879815842466,7,foggy,3,4,31.761535900471195
17.48342971896473,78.33656582800108,17.450243379100204,78.33890369346727,18.05175725445115,4,rainy,1,1,57.34212758337579
17.454894217203222,78.3543448048604,17.422142839586055,78.37693891830503,13.368492670013973,6,rainy,2,16,33.379447424938334
17.27420443052296,78.50433535618949,17.24285508619025,78.40659592454216,18.847202614804228,7,rainy,0,7,53.74697028013357
17.335163240593026,78.35443150430868,17.426028376677092,78.50219826244371,3.365672842729612,4,clear,1,5,50.54140566811355
17.23874782454545,78.45754901510011,17.43067683463229,78.31876945266583,3.545858874686639,8,rainy,3,20,59.04931513993416
17.486215308177616,78.51271387851672,17.397562154701017,78.3631520818996,5.983054350372095,9,clear,4,8,56.32738903754877
17.381852390335265,78.33206307692842,17.429834779838675,78.5427070920875,16.024247443169997,1,foggy,3,12,54.90619173564394
17.26859284165104,78.47019366588867,17.453776431903318,78.34407657707513,7.205845682251093,7,rainy,4,10,46.58021702597342
17.401510205321756,78.3769688351104,17.38408123427124,78.40279354395675,9.215247701284742,9,rainy,0,15,28.349907363411038
17.38543847213737,78.58887806257127,17.226581414190903,78.55939767655744,12.609072249016828,10,rainy,4,15,15.306270928245121
17.307448815409852,78.44506369401597,17.346288342900163,78.34647759334302,24.544117596301014,5,foggy,1,1,44.4322526132195
17.23406727765989,78.54179776493254,17.22329480040148,78.32482105068546,1.4020019414729434,2,rainy,4,9,58.932704066898246
17.40147195867784,78.46506796264687,17.32226290930973,78.445361398524,19.83198578686205,10,clear,2,11,46.33022186659345
17.356092310271137,78.31302375985645,17.322131946737688,78.39072585338356,20.397419400179874,6,foggy,1,7,56.436468463866774
17.43169551752069,78.4899454126782,17.219802953242073,78.46902250934515,24.16101763034246,7,foggy,0,10,50.215235647775835
17.3560490503336,78.58542100266199,17.304646160190842,78.54114146714504,28.049835232749082,2,foggy,1,9,18.15573375583394
17.45565445009556,78.4804835460439,17.233299429637395,78.34114454644582,1.583997619529405,2,foggy,2,12,22.460188529564363
17.365572051632345,78.54575665782804,17.442470563002768,78.47420972536628,5.459727459883269,10,foggy,0,16,27.093280088117517
17.368281391460616,78.56526193900451,17.48430640778934,78.45165262811696,26.698967527623797,10,clear,3,6,18.413022216900206
17.462996080797502,78.36842393158467,17.221694942577383,78.34322363580395,14.297038303423445,1,foggy,2,23,39.08256663365034
17.32104485986372,78.36361345197247,17.48653456218751,78.48719954565868,17.373128529070442,4,rainy,0,2,58.772526206747564
17.24020456853519,78.48329429665529,17.356772979801022,78.38209212535823,20.227788907971274,7,foggy,6,19,48.07294167180793
17.208634802894,78.423308540942,17.289869703386163,78.4463502955632,20.692931530373485,9,foggy,4,12,31.169337453373092
17.426541176702084,78.55195839086001,17.223058622582847,78.32468169728311,28.02047169617874,3,foggy,1,18,10.225224049014432
17.386092865406038,78.5700069370194,17.350187280421125,78.43787521716408,29.91153310493842,7,foggy,0,6,25.663800556908935
17.411223930429767,78.40602641379081,17.438354663347223,78.39193904041284,21.884566366997266,7,foggy,1,8,36.337964384610764
17.263889248452674,78.37106116769235,17.41212594318001,78.5467143633556,9.329415066949373,7,clear,4,18,26.21254369259853
17.24091144267603,78.53415765457315,17.21506780343919,78.31709361809921,26.512819666535965,2,clear,0,12,15.551746151192976
17.204363399700362,78.38244181066443,17.22187055061037,78.4255821824755,2.4274065216820864,6,foggy,3,21,32.13824784309473
17.30517626764198,78.5467842955541,17.32086198478979,78.43752942723943,7.70134473336039,2,clear,6,7,22.66264084828581
17.37697530605639,78.42712147609463,17.288587148214383,78.51750182288973,27.024185806447733,6,rainy,6,21,55.46161882307507
17.31767321352992,78.50026496978744,17.269715296916814,78.47228627252706,8.429553918741293,10,foggy,2,17,15.087726425050787
17.33124247660712,78.32866059415039,17.284301349672614,78.50016370115824,7.398880729030705,3,rainy,0,22,12.45763143623552
17.471247608348126,78.48715779740297,17.441044822989067,78.53311478569552,5.0056335010671695,2,rainy,4,1,10.265708457743102
17.30447664010699,78.43553030362116,17.478768416089554,78.55866089209745,25.914240971760577,6,foggy,0,17,26.403484224282888
17.354196846747943,78.47598253895264,17.32153080835827,78.39416264901674,15.501689516541514,2,rainy,1,17,43.01934191004443
17.435095903822344,78.35040426232345,17.471833300639748,78.46140681160917,20.571902888570488,5,rainy,5,10,46.520687644089634
17.318962834696382,78.52106212348325,17.296448710374364,78.55203242353176,7.93292513817586,2,rainy,0,0,32.663084169086154
17.386626010068362,78.55883912326297,17.342931095903136,78.59683533928951,22.98317220932528,3,foggy,6,13,44.216432522763334
17.458709112624025,78.36502194002723,17.267808699344798,78.56685579331312,23.040160803900857,3,foggy,6,15,27.99570181076817
17.484856187097293,78.32871436665604,17.392142812652754,78.4114401787873,10.065342722340704,6,rainy,6,10,43.39031099933084
17.24412204427871,78.3070915758139,17.493694334552444,78.35854995516559,12.909796357298202,6,foggy,3,0,12.02979926511867
17.477976287548447,78.49259145013298,17.381047928813015,78.44681776122198,7.081018045475825,10,foggy,0,6,29.537649228350208
17.34763488792386,78.48212821082663,17.307344225234065,78.5224924355508,29.320269676364223,3,rainy,2,15,49.54248388165896
17.277473316489687,78.46400922381422,17.394345233797157,78.44777072122598,19.722474734693936,3,foggy,0,13,50.150301522950066
17.337740726871477,78.36958412883479,17.236876203539616,78.4449542589941,28.101772540749952,1,clear,5,14,45.80743894378473
17.494009772585642,78.41727179877165,17.46659772407962,78.55146912632453,9.798180765244862,7,foggy,6,13,20.21193102849322
17.34778542819786,78.47834290055584,17.35092518523395,78.40842113372015,23.674836476909803,8,clear,1,20,22.360255946531662
17.29862548308625,78.44903005765775,17.33480492261189,78.55793840244348,23.20990067265752,2,rainy,6,10,59.80443636322561
17.390020256295017,78.59633565606445,17.375759436536054,78.42204144028551,21.058013904129705,4,foggy,0,15,15.168900360097995
17.272043685633456,78.34093192576702,17.38743515883682,78.3984699317035,29.003530282737213,10,rainy,3,18,19.03313494512047
17.2227589984326,78.50854336621427,17.221532741867954,78.43619697335991,12.413104747083151,7,rainy,4,16,16.50131278250663
17.238663916573195,78.42129563043129,17.40478516636702,78.52873408760246,4.790802384102962,8,rainy,0,5,26.38274818418078
17.238413751687332,78.42845988447768,17.272579504094658,78.33780060835919,20.479556918077762,1,rainy,0,10,20.508791761696166
17.24557080805369,78.51527932969745,17.414185789751976,78.35892576476161,22.14998421383898,4,rainy,2,16,34.8843979773886
17.241648151794823,78.5077308453973,17.44676043831526,78.58543344769892,17.676756630305626,6,foggy,3,8,33.801035344005996
17.392262423440965,78.59737679811064,17.441187552265756,78.3526474882144,6.997718900868492,3,clear,5,17,55.07528097256516
17.25456402531974,78.33851828683623,17.365750290222365,78.4703181953793,15.629222308411306,5,foggy,4,16,11.736997372239074
17.303700184997158,78.33123289481524,17.356050967693225,78.47379433999858,10.053502360504753,10,foggy,6,11,25.99397883338817
17.469036522971802,78.51730164513862,17.242862788401823,78.44688733861507,13.396529316833982,9,foggy,1,22,39.83289459985451
17.34218849207886,78.47351607510191,17.43260384512094,78.49342357457304,19.711338699495254,3,foggy,0,21,40.24008809219819
17.400267321556306,78.38224819996793,17.281422814134014,78.36894801773929,22.611227538034203,5,clear,5,21,34.006311450710456
17.25169596136049,78.32382581069669,17.349008626845382,78.46579868033302,7.734516036138951,8,foggy,4,4,50.78327704073168
17.2576867056426,78.32569747487892,17.285282227878255,78.41165197657406,12.754435458761646,6,rainy,1,10,13.13610857072294
17.212260584879942,78.56825726239923,17.240148508899907,78.49850017788876,8.805685558757247,4,foggy,5,3,50.77438827900679
17.250680518921648,78.35756019741562,17.38886730906752,78.34236706301193,6.760316801994204,8,foggy,3,3,34.73771202178518
17.283577101709586,78.39701146863466,17.21629961044687,78.47126322505184,23.718229379879315,3,clear,3,2,16.688034753850108
17.253103145283024,78.36799692066809,17.42459357023786,78.35558110661499,27.36832813867278,3,clear,4,23,54.28509567702388
17.226610760127116,78.40649889174958,17.295276038578333,78.38359291893451,11.736733384852725,4,rainy,6,22,42.461438977048175
17.236190761330178,78.32082715282382,17.200040407901344,78.36561294009707,22.78708880683924,9,foggy,1,16,18.177284341206963
17.338233630409817,78.45571793727248,17.353338741771168,78.35485133396064,27.012863391567922,5,foggy,3,6,11.68248616995133
17.261900115521737,78.32028376907766,17.21405557255828,78.54771328546819,25.537602105376717,8,foggy,4,3,17.055482416632465
17.30928095831442,78.5401069523467,17.28285086734627,78.38571227029826,6.301588267637551,6,rainy,3,22,40.43989800901968
17.351025181256457,78.37011362457312,17.412092946236715,78.57813713455933,28.73246456388748,3,clear,3,12,18.964811763002423
17.40711844858881,78.46200357438134,17.218806886486558,78.59097795760356,11.923616772454412,8,rainy,5,11,21.288153743751405
17.21179364195233,78.56402372626843,17.4518015477068,78.47137814098113,10.837979174041253,9,foggy,5,0,11.256986287815709
17.439823119672713,78.49526321071416,17.201145976797573,78.34290033679972,2.8105084910556295,8,clear,3,20,46.14653361193018
17.388370116847273,78.45988733596539,17.27404716076057,78.41236447301387,15.099035969041607,4,clear,2,18,50.518219987971854
17.22452770958466,78.3973001259346,17.422271216845623,78.53931967900446,4.161394853586932,6,rainy,5,20,49.84240883860616
17.462073587232034,78.39990057391745,17.294881044918792,78.41021721860912,8.207654806895354,1,clear,1,19,16.37840756821421
17.476261720159545,78.50084608655945,17.230567716419802,78.32610516549083,10.19133603125116,4,clear,4,17,55.16505636943797
17.21832338795646,78.59824180836634,17.30807017564013,78.46703547327846,24.455963381258837,8,foggy,4,10,43.613941473704
17.283063294444162,78.49855175695481,17.28111798591536,78.5535362554488,26.389170861481,1,foggy,6,19,54.87643111884322
17.441860383937918,78.467335025211,17.452813570648168,78.53877791614305,9.771523206382621,3,clear,1,2,32.35802522653318
17.424477907115097,78.51919515307176,17.29400437527554,78.35253694203911,25.90224551609264,1,clear,1,16,31.84774305418489
17.255356305806913,78.43956168368511,17.436679741532803,78.50182938432374,25.85969718372394,9,rainy,1,11,49.226825934244765
17.262804797001014,78.31804270278023,17.46756164344322,78.36615127903069,23.17487756116133,2,rainy,6,9,14.664892773837176
17.311141630837415,78.46868904476337,17.330145225872958,78.36546226036565,5.254158306440265,9,clear,1,7,36.043701831744286
17.345356895557305,78.5872875853516,17.472982943156318,78.56222153199155,21.01936256012114,4,foggy,0,14,51.819211781561286
17.38547643145909,78.35259088270729,17.313195416188957,78.37490068582207,28.405697872836495,2,clear,6,4,51.509628153478566
17.310674091870933,78.5070014672462,17.489223524947032,78.3789742039554,20.793673884247553,4,clear,4,3,57.80664281711845
17.338760414839943,78.36028010659771,17.22678685735767,78.30019601722839,10.616888624127185,10,foggy,0,20,44.91362967652732
17.42424128144013,78.46074830534192,17.406105779950973,78.56120071023766,15.516800205494107,6,foggy,6,19,20.38853147198642
17.21100496086718,78.329002934894,17.34814421213708,78.53777844396274,19.726026257180557,7,rainy,3,18,11.014015744729042
17.275731083303207,78.43511128087745,17.316294641636695,78.4881986805272,15.806541853126603,3,rainy,3,20,33.9707899313551
17.414004875765364,78.52684899866857,17.38981356362458,78.52507972918164,4.478635310198125,3,rainy,4,3,35.68519328112778
17.46856205130616,78.40427145727169,17.4111571274903,78.34561457022734,10.049857294908598,10,rainy,3,14,22.013129224946574
17.3535032326347,78.49947351734616,17.201308980895092,78.43749707837627,24.26948488605534,8,foggy,1,16,16.234872356180162
17.359634045579593,78.53863498823691,17.25008592662416,78.40536581620464,25.981123336770004,5,clear,6,11,39.31040830952545
17.23215160340193,78.57815334584383,17.413913815190295,78.3281329578771,4.981700948751537,4,rainy,0,2,48.212783701207066
17.334223710047034,78.37039262455663,17.39991562407346,78.44583914556448,28.619215819563014,7,rainy,1,9,59.65770517950803
17.359785179936505,78.41979477474278,17.489814251538604,78.57622189510279,10.53585591760967,7,foggy,3,14,47.91513086052593
17.27274115109042,78.34572480399912,17.428311337075236,78.3120177357152,20.207098423190878,9,foggy,5,9,49.68162071277905
17.280772969284815,78.5977450506475,17.4852318123194,78.38743827404814,22.802929232743754,9,clear,0,23,40.823043911439875
17.313185248931386,78.57810029037728,17.410762150460442,78.36226228086171,24.54644080449862,5,clear,1,22,59.29613294850089
17.206021359333317,78.46198713908416,17.289415662591832,78.3714439960997,28.426741364551972,8,foggy,6,17,41.99781925572852
17.296623749674954,78.55260998831292,17.231609476675256,78.57253036556381,10.074666892835856,10,rainy,4,0,53.01266431998522
17.263434402098962,78.45628739318161,17.43454715900348,78.44042071627028,25.89668718199508,1,rainy,1,2,57.28923231204779
17.298249205653374,78.48707570640083,17.393244766442773,78.43988982388194,4.8189201996500035,9,rainy,5,20,56.49292502502805
17.235928639545776,78.3267373296348,17.21445580371799,78.52817269273658,21.44618628425419,8,clear,3,11,29.070767189167825
17.46715818422197,78.52658112614904,17.308015139770294,78.34634766120148,22.51735415590559,6,rainy,0,0,13.933102915712933
17.378077736066214,78.33831404509057,17.487039944645286,78.44617960623002,20.653973994838292,3,rainy,4,2,18.59368512696234
17.403730695743345,78.54782028907576,17.35012034371306,78.42899556423632,8.317127347919437,3,foggy,0,2,12.961165269830374
17.4367513715822,78.5346084263011,17.329818740805912,78.47907320716399,26.318251263440896,8,rainy,4,4,15.269846741457002
17.349532659678715,78.51262340932288,17.33730988154779,78.59986731097513,5.896895437741455,5,foggy,6,18,19.232562294684882
17.226076086426225,78.31084811415742,17.26266481720155,78.53083466822461,2.5554089541040943,10,rainy,0,0,27.05471582937009
17.361131962545564,78.3909385067836,17.310612151259438,78.41935971090523,21.806484727745453,7,clear,3,3,37.176982328753795
17.376052335406264,78.37893377097325,17.310943976796153,78.54826591568221,14.788795741749277,5,rainy,6,3,45.5841029677543
17.4236318422553,78.40804092224145,17.21570650605624,78.35121250899374,25.623842578801607,8,rainy,6,16,20.546366805325597
17.3294978638689,78.32629282402915,17.430270288555377,78.30913910589268,12.11851709068951,10,foggy,4,13,43.626120211906965
17.23827409083867,78.58108734690931,17.324951329571164,78.36133451173927,5.880079066723672,10,foggy,2,17,45.21295372512098
17.285132771739615,78.46614067221371,17.446653966044927,78.40212346683427,25.25682358162622,4,foggy,0,0,37.93111684330947
17.30892468891959,78.3916572931974,17.45510440033597,78.45317422723787,16.918379317562078,2,rainy,0,21,55.18089348993553
17.39377517239948,78.41909445512228,17.263598216409598,78.48453874216236,6.486677979320292,3,rainy,1,15,15.549740696090533
17.371233491400673,78.43416076215145,17.39720604465104,78.57318171516432,21.891135959006927,8,clear,4,2,18.856072880120976
17.306829017769353,78.48017830000818,17.341684541248895,78.45295620286514,15.822295516195515,7,rainy,5,22,31.43324121947424
17.495954574637892,78.45470382830895,17.464047021376444,78.45038269338771,18.525076484969276,2,clear,2,20,16.335636761711942
17.381732445807067,78.57581759196432,17.264722203752935,78.3150729029469,14.366051807990875,6,foggy,3,8,38.314807186204376
17.2711680375208,78.44908904487174,17.403343960093014,78.31047346579686,25.032560530722186,9,foggy,1,22,29.92002333047122
17.23053474178612,78.59764740444699,17.382325636675816,78.4653479885749,25.057318754808446,4,foggy,2,3,24.22978972679592
17.245857741755298,78.55542748732353,17.28859044327155,78.4314535839745,21.572275832907202,9,clear,4,20,18.499490650881864
17.273787318515353,78.3625531543072,17.240980271095353,78.55175411849409,4.056639944497405,2,rainy,2,4,26.766911917410514
17.248204411977866,78.57917856439317,17.395491928143183,78.34820387541355,25.326761995217996,2,foggy,6,10,40.3979675416171
17.25597010721539,78.33490991936564,17.421579237439698,78.30749149863512,20.459376435454384,9,rainy,0,20,38.78926054447058
17.285528550608152,78.54523491254736,17.294688203129006,78.43471163037903,21.213700814124685,7,rainy,6,8,18.18120001051169
17.252012078588425,78.41418698804297,17.393449781206694,78.37124356702567,11.526502371712278,7,foggy,0,2,16.24599053703167
17.46902962738793,78.56339229613351,17.318539272283452,78.31488431200165,26.499107128553195,1,clear,1,5,11.333838130443626
17.224070123698493,78.56041700703223,17.413962064984783,78.51737948605428,22.035776406810868,6,rainy,4,23,10.621279689696614
17.357353416871074,78.54177762003528,17.259764582468215,78.33347789998717,4.265123529346639,7,foggy,4,10,53.99052178598426
17.3231190480969,78.53700913089212,17.46706450079085,78.48249585000232,12.825562997778718,6,rainy,2,8,12.254442800269496
17.49471358507258,78.3914037417294,17.28622287893967,78.38431492505006,26.70503049684411,6,rainy,1,14,46.561055493662316
17.233611670650415,78.32427578491537,17.310335796326846,78.3520488151065,2.3687043492239908,2,rainy,4,22,53.59925481224785
17.31935667971372,78.42089405362954,17.217427585624105,78.41392545687579,28.881081969619437,6,rainy,5,2,14.902892428122879
17.49084112998261,78.35205735449595,17.233453663696384,78.54043373286689,20.69571448126732,4,rainy,5,0,31.81507119165088
17.459652137768195,78.50848532667074,17.354758570813697,78.41762807307137,19.309903351657923,9,clear,6,19,58.115149158713834
17.445121621284784,78.40382991796133,17.28027780301839,78.52523089476331,8.846218438151752,1,clear,0,21,51.70693302617926
17.27737084811348,78.59268306025797,17.450644067722656,78.33764588903975,8.214961873436135,8,foggy,2,18,34.48520159289275
17.25126627621702,78.4922916232036,17.204408016596485,78.53183142589953,28.31968836516927,5,clear,3,13,48.12855563957764
17.400592965977328,78.5467441690903,17.313728214601582,78.371079997472,9.64990117278956,1,clear,0,16,51.66888122158319
17.478812796738275,78.33975740182255,17.301203664030727,78.50321793896666,23.489653604850982,4,clear,1,21,27.401348159435965
17.367028867904178,78.55860434468178,17.20579828927528,78.4697344664523,12.400532148005295,1,rainy,4,13,54.60764584349805
17.37148380684097,78.57682715715401,17.237310519700152,78.5787434151635,5.038368052756415,6,rainy,0,16,33.52366598385784
17.283993728098086,78.44611857564567,17.32409280247559,78.41619675539259,1.3107436331654094,2,foggy,3,13,36.3903681779415
17.430847879957582,78.4818758813253,17.347859375334234,78.31984955665033,16.783462773442274,5,foggy,3,11,59.98538189109155
17.256113124567257,78.5294429402709,17.32128692417646,78.30574664566538,29.297585737919047,7,foggy,5,15,52.165148307608064
17.29710377092127,78.35245158817813,17.359281303523627,78.54805756829182,11.70494962046693,2,rainy,1,0,28.088500288649
17.327630931584924,78.45076982293902,17.378539502471703,78.45742069129842,11.3585776857983,6,clear,0,12,10.517279823634997
17.352283113605335,78.4195989083317,17.20297714633835,78.53257321555049,10.97865691763382,6,clear,2,5,41.30870368969474
17.272722919724522,78.34391219764868,17.33922854783605,78.37032768000346,16.095771281840896,5,rainy,0,16,45.19567130640539
17.23445104742176,78.41026032668745,17.489049772266277,78.40352512365396,13.779281619304513,5,foggy,5,11,42.540134507168986
17.38318601273249,78.32045169281564,17.355709684038864,78.3090311616634,26.51752417508342,3,foggy,6,22,58.393117558160654
17.286589165972075,78.30774357208485,17.403262680237685,78.58844769737223,15.660102959981218,10,foggy,3,18,53.148551366607215
17.374371466426783,78.34054988674644,17.293559157375064,78.50036037201023,15.724977307468494,10,rainy,1,5,32.44158465903243
17.24630881458226,78.58893453347675,17.432197413445827,78.57996152632779,5.012776246896141,2,foggy,1,6,13.142874373619048
17.344342030556444,78.4648588607685,17.431876444562835,78.37964892222872,29.499446686401193,7,foggy,2,0,33.80293847509984
17.359776829765476,78.58974664834597,17.356388814296242,78.4834390833677,8.24921383519606,1,rainy,1,0,44.46220099810115
17.215547061046728,78.42974936349904,17.492804146983765,78.50354999048778,3.127557956328477,6,clear,5,4,40.38549041135023
17.300981283458174,78.39354483992557,17.237665064428796,78.39526491007727,20.231241220281056,6,rainy,5,5,36.906853385544245
17.24032440308169,78.45184255885206,17.205084299466872,78.55443277050469,18.265624734549306,3,rainy,5,15,33.44094790076207
17.21901249114183,78.43185350658987,17.43104746352713,78.58414843887007,13.039223965789626,2,rainy,1,15,24.688093651369314
17.496988069716984,78.33169940527851,17.442146661209463,78.5654565353088,13.243574782539664,2,rainy,1,13,23.867338086231463
17.296706153492416,78.49224789440706,17.236062168736172,78.5217200927818,23.766853710346503,9,clear,5,0,35.0115739462901
17.44296233375639,78.36481145475288,17.27967484988758,78.38323940391749,6.675666562889822,5,foggy,1,12,18.03015732148245
17.27639219642913,78.48587638646934,17.20526570900999,78.38448481263168,24.787346249401804,7,rainy,1,19,27.034271178740077
17.40445081666718,78.49506032771944,17.287992583234168,78.58900809613381,19.813666302955525,5,clear,3,9,26.19896373550498
17.428068357966907,78.34560745593859,17.4319425621756,78.3030853487807,13.150123439606206,7,foggy,0,23,39.356640079210045
17.37869162218235,78.3184048881332,17.355388158313772,78.51481499197264,14.28282988093219,4,foggy,4,9,13.334115018151229
17.341472856565048,78.53422847582053,17.304428677950487,78.51187384876657,8.442769008396777,8,foggy,1,8,51.48343401325476
17.32355227424418,78.43794012713079,17.3115217884719,78.48680686228494,22.81131564821227,10,rainy,4,12,38.11891901922011
17.304660479962898,78.31744913865164,17.20040608771464,78.59703265382605,15.873367526852764,10,rainy,6,2,43.54133403879677
17.478858743274348,78.59845989515092,17.28994015826957,78.39356383072911,10.304781739745465,7,foggy,4,17,45.15469518797164
17.449185822336318,78.31733416829891,17.39393762249138,78.40199155913797,18.285453357067556,10,foggy,3,19,24.574206842126824
17.489508073199953,78.50851056865756,17.492258333144907,78.32368182088396,29.876299109488368,5,foggy,1,1,33.51857836924333
17.237289167045663,78.59510367757902,17.45411824809517,78.43283944096312,13.622606110040062,6,foggy,5,16,57.81229779348336
17.419260242561094,78.37175403126477,17.20707848939366,78.37831455787045,27.700050622579965,5,foggy,4,18,48.335261899840745
17.481502137046313,78.34267481060616,17.46956818140245,78.40301601065329,11.005488357812418,7,foggy,1,22,58.477843761159264
17.254369919849697,78.33641548182672,17.434959523989587,78.55037153707669,2.5872485008245905,2,clear,2,12,47.31271725731442
